#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-21 18:42:36
2017-04-22 03:15:44 118.67.248.120 GET /robots.txt - 80 - 157.55.39.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 404 0 2 551
2017-04-22 03:15:44 118.67.248.120 GET /robots.txt - 80 - 157.55.39.1 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 404 0 2 551
2017-04-22 03:15:48 118.67.248.120 GET /images/img6073656.jpg - 80 - 157.55.39.134 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 1659
2017-04-22 03:15:51 118.67.248.120 GET /images/interline001.gif - 80 - 207.46.13.179 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 258
2017-04-22 03:15:51 118.67.248.120 GET /images/nav14728280i.gif - 80 - 207.46.13.179 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 275
2017-04-22 03:15:52 118.67.248.120 GET /qmimages/gradient_17.gif - 80 - 207.46.13.179 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 404 0 2 509
2017-04-22 03:15:58 118.67.248.120 GET /images/nav14728282i.gif - 80 - 157.55.39.35 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 401
2017-04-22 03:15:58 118.67.248.120 GET /images/paste6.jpg - 80 - 157.55.39.35 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 300
2017-04-22 03:15:58 118.67.248.120 GET /images/shape1472830.gif - 80 - 157.55.39.35 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 316
2017-04-22 03:15:58 118.67.248.120 GET /images/shape2016953.gif - 80 - 157.55.39.35 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 286
